DistilBERT Weight,TF-IDF Weight,Accuracy,Precision,Recall,F1,Threshold,Threshold Distance,Weight Balance Distance
0.42500000000000004,0.575,0.868,0.8867924528301887,0.844311377245509,0.8650306748466258,0.5400000000000003,0.04000000000000026,0.07499999999999996
0.525,0.475,0.863,0.8540856031128404,0.8762475049900199,0.865024630541872,0.47500000000000014,0.024999999999999856,0.025000000000000022
0.55,0.44999999999999996,0.863,0.8540856031128404,0.8762475049900199,0.865024630541872,0.47500000000000014,0.024999999999999856,0.050000000000000044
0.675,0.32499999999999996,0.858,0.8257713248638838,0.908183632734531,0.8650190114068441,0.37500000000000006,0.12499999999999994,0.17500000000000004
0.625,0.375,0.853,0.8010204081632653,0.9401197604790419,0.8650137741046832,0.31,0.19,0.125
0.42500000000000004,0.575,0.872,0.9172259507829977,0.8183632734530938,0.8649789029535865,0.5800000000000003,0.0800000000000003,0.07499999999999996
0.47500000000000003,0.5249999999999999,0.872,0.9172259507829977,0.8183632734530938,0.8649789029535865,0.5950000000000002,0.0950000000000002,0.024999999999999967
0.47500000000000003,0.5249999999999999,0.867,0.8801652892561983,0.8502994011976048,0.86497461928934,0.5350000000000001,0.03500000000000014,0.024999999999999967
0.65,0.35,0.857,0.8207885304659498,0.9141716566866267,0.8649669499527857,0.36500000000000005,0.13499999999999995,0.15000000000000002
0.05,0.95,0.852,0.7966386554621848,0.9461077844311377,0.864963503649635,0.4250000000000001,0.0749999999999999,0.45
0.47500000000000003,0.5249999999999999,0.866,0.8737270875763747,0.8562874251497006,0.8649193548387096,0.5250000000000001,0.025000000000000133,0.024999999999999967
0.625,0.375,0.861,0.8428030303030303,0.8882235528942116,0.8649173955296404,0.4350000000000001,0.06499999999999989,0.125
0.65,0.35,0.861,0.8428030303030303,0.8882235528942116,0.8649173955296404,0.4350000000000001,0.06499999999999989,0.15000000000000002
0.47500000000000003,0.5249999999999999,0.865,0.8674698795180723,0.8622754491017964,0.8648648648648649,0.5100000000000002,0.010000000000000231,0.024999999999999967
0.55,0.44999999999999996,0.865,0.8674698795180723,0.8622754491017964,0.8648648648648649,0.5250000000000001,0.025000000000000133,0.050000000000000044
0.5750000000000001,0.42499999999999993,0.855,0.8111888111888111,0.9261477045908184,0.8648648648648649,0.35000000000000003,0.14999999999999997,0.07500000000000007
0.30000000000000004,0.7,0.849,0.7840909090909091,0.9640718562874252,0.864816472694718,0.35500000000000004,0.14499999999999996,0.19999999999999996
0.47500000000000003,0.5249999999999999,0.849,0.7840909090909091,0.9640718562874252,0.864816472694718,0.31,0.19,0.024999999999999967
0.7000000000000001,0.29999999999999993,0.854,0.8065630397236615,0.9321357285429142,0.8648148148148148,0.315,0.185,0.20000000000000007
0.65,0.35,0.859,0.8321033210332104,0.9001996007984032,0.8648130393096836,0.4000000000000001,0.09999999999999992,0.15000000000000002
0.5750000000000001,0.42499999999999993,0.864,0.8613861386138614,0.8682634730538922,0.8648111332007953,0.49500000000000016,0.004999999999999838,0.07500000000000007
0.05,0.95,0.869,0.8952991452991453,0.8363273453093812,0.8648090815273478,0.5400000000000003,0.04000000000000026,0.45
0.45,0.55,0.869,0.8952991452991453,0.8363273453093812,0.8648090815273478,0.5600000000000003,0.060000000000000275,0.04999999999999999
0.65,0.35,0.853,0.8020477815699659,0.93812375249501,0.8647654093836247,0.305,0.195,0.15000000000000002
0.675,0.32499999999999996,0.858,0.8269581056466302,0.906187624750499,0.8647619047619047,0.38000000000000006,0.11999999999999994,0.17500000000000004
0.525,0.475,0.873,0.9269406392694064,0.810379241516966,0.8647497337593184,0.6150000000000002,0.11500000000000021,0.025000000000000022
0.47500000000000003,0.5249999999999999,0.867,0.8817427385892116,0.8483033932135728,0.8646998982706002,0.5400000000000003,0.04000000000000026,0.024999999999999967
0.65,0.35,0.856,0.8170515097690941,0.9181636726546906,0.8646616541353384,0.35500000000000004,0.14499999999999996,0.15000000000000002
0.45,0.55,0.871,0.911504424778761,0.8223552894211577,0.8646379853095488,0.5800000000000003,0.0800000000000003,0.04999999999999999
0.47500000000000003,0.5249999999999999,0.871,0.911504424778761,0.8223552894211577,0.8646379853095488,0.5900000000000003,0.0900000000000003,0.024999999999999967
0.47500000000000003,0.5249999999999999,0.85,0.7891268533772653,0.9560878243512974,0.8646209386281588,0.325,0.175,0.024999999999999967
0.55,0.44999999999999996,0.855,0.8122807017543859,0.9241516966067864,0.8646125116713352,0.36500000000000005,0.13499999999999995,0.050000000000000044
0.5,0.5,0.849,0.7850162866449512,0.9620758483033932,0.8645739910313901,0.31,0.19,0.0
0.675,0.32499999999999996,0.854,0.8076256499133448,0.9301397205588823,0.8645640074211502,0.33,0.16999999999999998,0.17500000000000004
0.55,0.44999999999999996,0.864,0.8628230616302187,0.8662674650698603,0.8645418326693227,0.5050000000000001,0.0050000000000001155,0.050000000000000044
0.5750000000000001,0.42499999999999993,0.864,0.8628230616302187,0.8662674650698603,0.8645418326693227,0.5050000000000001,0.0050000000000001155,0.07500000000000007
0.47500000000000003,0.5249999999999999,0.874,0.9370629370629371,0.8023952095808383,0.864516129032258,0.6250000000000002,0.12500000000000022,0.024999999999999967
0.65,0.35,0.853,0.803082191780822,0.936127744510978,0.864516129032258,0.315,0.185,0.15000000000000002
0.5750000000000001,0.42499999999999993,0.858,0.8281535648994516,0.9041916167664671,0.8645038167938931,0.4050000000000001,0.09499999999999992,0.07500000000000007
0.6000000000000001,0.3999999999999999,0.863,0.8568627450980392,0.872255489021956,0.8644906033630069,0.48000000000000015,0.01999999999999985,0.10000000000000009
0.0,1.0,0.852,0.7986463620981388,0.9421157684630739,0.8644688644688645,0.4300000000000001,0.0699999999999999,0.5
0.5,0.5,0.873,0.9288990825688074,0.8083832335329342,0.8644610458911419,0.6150000000000002,0.11500000000000021,0.0
0.525,0.475,0.873,0.9288990825688074,0.8083832335329342,0.8644610458911419,0.6250000000000002,0.12500000000000022,0.025000000000000022
0.625,0.375,0.857,0.8231046931407943,0.9101796407185628,0.8644549763033176,0.38000000000000006,0.11999999999999994,0.125
0.65,0.35,0.857,0.8231046931407943,0.9101796407185628,0.8644549763033176,0.37500000000000006,0.12499999999999994,0.15000000000000002
0.65,0.35,0.862,0.851063829787234,0.8782435129740519,0.8644400785854617,0.47000000000000014,0.02999999999999986,0.15000000000000002
0.5,0.5,0.867,0.8833333333333333,0.846307385229541,0.8644240570846076,0.5500000000000003,0.050000000000000266,0.0
0.05,0.95,0.851,0.794314381270903,0.9481037924151696,0.8644222020018199,0.4200000000000001,0.0799999999999999,0.45
0.6000000000000001,0.3999999999999999,0.861,0.8454198473282443,0.8842315369261478,0.864390243902439,0.4550000000000001,0.04499999999999987,0.10000000000000009
0.625,0.375,0.855,0.8133802816901409,0.9221556886227545,0.8643592142188962,0.35000000000000003,0.14999999999999997,0.125
0.45,0.55,0.871,0.9133333333333333,0.8203592814371258,0.8643533123028391,0.5850000000000002,0.08500000000000019,0.04999999999999999
0.5,0.5,0.871,0.9133333333333333,0.8203592814371258,0.8643533123028391,0.6000000000000003,0.10000000000000031,0.0
0.6000000000000001,0.3999999999999999,0.86,0.839924670433145,0.8902195608782435,0.8643410852713178,0.4300000000000001,0.0699999999999999,0.10000000000000009
0.625,0.375,0.86,0.839924670433145,0.8902195608782435,0.8643410852713178,0.4300000000000001,0.0699999999999999,0.125
0.5,0.5,0.865,0.8704453441295547,0.8582834331337326,0.864321608040201,0.5250000000000001,0.025000000000000133,0.0
0.35000000000000003,0.6499999999999999,0.848,0.7819063004846527,0.9660678642714571,0.8642857142857143,0.34,0.15999999999999998,0.14999999999999997
0.375,0.625,0.848,0.7819063004846527,0.9660678642714571,0.8642857142857143,0.335,0.16499999999999998,0.125
0.4,0.6,0.848,0.7819063004846527,0.9660678642714571,0.8642857142857143,0.325,0.175,0.09999999999999998
0.325,0.675,0.875,0.9476190476190476,0.7944111776447106,0.8642779587404995,0.6100000000000003,0.11000000000000032,0.175
0.6000000000000001,0.3999999999999999,0.864,0.8642714570858283,0.8642714570858283,0.8642714570858283,0.5100000000000002,0.010000000000000231,0.10000000000000009
0.675,0.32499999999999996,0.853,0.8041237113402062,0.9341317365269461,0.8642659279778393,0.315,0.185,0.17500000000000004
0.675,0.32499999999999996,0.853,0.8041237113402062,0.9341317365269461,0.8642659279778393,0.31,0.19,0.17500000000000004
0.7000000000000001,0.29999999999999993,0.853,0.8041237113402062,0.9341317365269461,0.8642659279778393,0.31,0.19,0.20000000000000007
0.7000000000000001,0.29999999999999993,0.853,0.8041237113402062,0.9341317365269461,0.8642659279778393,0.305,0.195,0.20000000000000007
0.7250000000000001,0.2749999999999999,0.853,0.8041237113402062,0.9341317365269461,0.8642659279778393,0.3,0.2,0.2250000000000001
0.625,0.375,0.858,0.8293577981651377,0.9021956087824351,0.864244741873805,0.4000000000000001,0.09999999999999992,0.125
0.6000000000000001,0.3999999999999999,0.863,0.8582677165354331,0.8702594810379242,0.8642220019821606,0.49000000000000016,0.009999999999999842,0.10000000000000009
0.625,0.375,0.852,0.799660441426146,0.9401197604790419,0.8642201834862385,0.305,0.195,0.125
0.6000000000000001,0.3999999999999999,0.857,0.8242753623188406,0.908183632734531,0.8641975308641975,0.39000000000000007,0.10999999999999993,0.10000000000000009
0.625,0.375,0.857,0.8242753623188406,0.908183632734531,0.8641975308641975,0.38500000000000006,0.11499999999999994,0.125
0.675,0.32499999999999996,0.857,0.8242753623188406,0.908183632734531,0.8641975308641975,0.37000000000000005,0.12999999999999995,0.17500000000000004
0.375,0.625,0.873,0.9308755760368663,0.8063872255489022,0.8641711229946524,0.6000000000000003,0.10000000000000031,0.125
0.42500000000000004,0.575,0.873,0.9308755760368663,0.8063872255489022,0.8641711229946524,0.6100000000000003,0.11000000000000032,0.07499999999999996
0.47500000000000003,0.5249999999999999,0.873,0.9308755760368663,0.8063872255489022,0.8641711229946524,0.6150000000000002,0.11500000000000021,0.024999999999999967
0.5,0.5,0.873,0.9308755760368663,0.8063872255489022,0.8641711229946524,0.6200000000000003,0.12000000000000033,0.0
0.42500000000000004,0.575,0.867,0.8849372384937239,0.844311377245509,0.86414708886619,0.5350000000000001,0.03500000000000014,0.07499999999999996
0.45,0.55,0.867,0.8849372384937239,0.844311377245509,0.86414708886619,0.5400000000000003,0.04000000000000026,0.04999999999999999
0.47500000000000003,0.5249999999999999,0.872,0.9229024943310657,0.812375249500998,0.8641188959660298,0.6050000000000002,0.1050000000000002,0.024999999999999967
0.65,0.35,0.855,0.8144876325088339,0.9201596806387226,0.8641049671977507,0.35000000000000003,0.14999999999999997,0.15000000000000002
0.0,1.0,0.866,0.8783505154639175,0.8502994011976048,0.8640973630831643,0.5200000000000002,0.02000000000000024,0.5
0.6000000000000001,0.3999999999999999,0.854,0.8097731239092496,0.9261477045908184,0.8640595903165735,0.34500000000000003,0.15499999999999997,0.10000000000000009
0.7000000000000001,0.29999999999999993,0.854,0.8097731239092496,0.9261477045908184,0.8640595903165735,0.33,0.16999999999999998,0.20000000000000007
0.325,0.675,0.848,0.7828200972447326,0.9640718562874252,0.8640429338103757,0.35500000000000004,0.14499999999999996,0.175
0.325,0.675,0.848,0.7828200972447326,0.9640718562874252,0.8640429338103757,0.35000000000000003,0.14999999999999997,0.175
0.47500000000000003,0.5249999999999999,0.87,0.9076923076923077,0.8243512974051896,0.8640167364016736,0.5850000000000002,0.08500000000000019,0.024999999999999967
0.65,0.35,0.853,0.8051724137931034,0.9321357285429142,0.8640148011100832,0.325,0.175,0.15000000000000002
0.75,0.25,0.853,0.8051724137931034,0.9321357285429142,0.8640148011100832,0.3,0.2,0.25
0.65,0.35,0.857,0.8254545454545454,0.906187624750499,0.8639391056137012,0.38500000000000006,0.11499999999999994,0.15000000000000002
0.25,0.75,0.874,0.9411764705882353,0.7984031936127745,0.8639308855291576,0.5950000000000002,0.0950000000000002,0.25
0.275,0.725,0.874,0.9411764705882353,0.7984031936127745,0.8639308855291576,0.6000000000000003,0.10000000000000031,0.22499999999999998
0.375,0.625,0.874,0.9411764705882353,0.7984031936127745,0.8639308855291576,0.6150000000000002,0.11500000000000021,0.125
0.6000000000000001,0.3999999999999999,0.851,0.7962962962962963,0.9441117764471058,0.8639269406392694,0.305,0.195,0.10000000000000009
0.5750000000000001,0.42499999999999993,0.862,0.8538011695906432,0.874251497005988,0.863905325443787,0.47500000000000014,0.024999999999999856,0.07500000000000007
0.45,0.55,0.867,0.8865546218487395,0.8423153692614771,0.8638689866939611,0.5450000000000002,0.04500000000000015,0.04999999999999999
0.45,0.55,0.867,0.8865546218487395,0.8423153692614771,0.8638689866939611,0.5500000000000003,0.050000000000000266,0.04999999999999999
0.5750000000000001,0.42499999999999993,0.861,0.8480769230769231,0.8802395209580839,0.8638589618021547,0.46000000000000013,0.03999999999999987,0.07500000000000007
0.15000000000000002,0.85,0.849,0.787828947368421,0.9560878243512974,0.8638412984670875,0.3950000000000001,0.10499999999999993,0.35
0.5,0.5,0.872,0.9248291571753986,0.810379241516966,0.8638297872340426,0.6100000000000003,0.11000000000000032,0.0
0.42500000000000004,0.575,0.866,0.8799171842650103,0.8483033932135728,0.8638211382113821,0.5250000000000001,0.025000000000000133,0.07499999999999996
0.45,0.55,0.866,0.8799171842650103,0.8483033932135728,0.8638211382113821,0.5350000000000001,0.03500000000000014,0.04999999999999999
0.625,0.375,0.859,0.8370786516853933,0.8922155688622755,0.863768115942029,0.4200000000000001,0.0799999999999999,0.125
0.675,0.32499999999999996,0.853,0.8062283737024222,0.9301397205588823,0.8637627432808156,0.325,0.175,0.17500000000000004
0.7000000000000001,0.29999999999999993,0.853,0.8062283737024222,0.9301397205588823,0.8637627432808156,0.32,0.18,0.20000000000000007
0.7250000000000001,0.2749999999999999,0.853,0.8062283737024222,0.9301397205588823,0.8637627432808156,0.31,0.19,0.2250000000000001
0.55,0.44999999999999996,0.864,0.8672032193158954,0.8602794411177644,0.8637274549098196,0.5300000000000002,0.03000000000000025,0.050000000000000044
0.5750000000000001,0.42499999999999993,0.863,0.8611111111111112,0.8662674650698603,0.863681592039801,0.5000000000000002,2.220446049250313e-16,0.07500000000000007
0.6000000000000001,0.3999999999999999,0.863,0.8611111111111112,0.8662674650698603,0.863681592039801,0.5050000000000001,0.0050000000000001155,0.10000000000000009
0.7000000000000001,0.29999999999999993,0.857,0.8266423357664233,0.9041916167664671,0.8636796949475691,0.37500000000000006,0.12499999999999994,0.20000000000000007
0.025,0.975,0.851,0.7972972972972973,0.9421157684630739,0.8636779505946935,0.4300000000000001,0.0699999999999999,0.475
0.30000000000000004,0.7,0.874,0.9432624113475178,0.7964071856287425,0.8636363636363636,0.6050000000000002,0.1050000000000002,0.19999999999999996
0.65,0.35,0.856,0.8216216216216217,0.9101796407185628,0.8636363636363636,0.37000000000000005,0.12999999999999995,0.15000000000000002
0.675,0.32499999999999996,0.856,0.8216216216216217,0.9101796407185628,0.8636363636363636,0.36500000000000005,0.13499999999999995,0.17500000000000004
0.675,0.32499999999999996,0.861,0.8494208494208494,0.8782435129740519,0.8635917566241413,0.47000000000000014,0.02999999999999986,0.17500000000000004
0.7000000000000001,0.29999999999999993,0.861,0.8494208494208494,0.8782435129740519,0.8635917566241413,0.47000000000000014,0.02999999999999986,0.20000000000000007
0.6000000000000001,0.3999999999999999,0.861,0.8494208494208494,0.8782435129740519,0.8635917566241413,0.46500000000000014,0.034999999999999865,0.10000000000000009
0.625,0.375,0.861,0.8494208494208494,0.8782435129740519,0.8635917566241413,0.46500000000000014,0.034999999999999865,0.125
0.7000000000000001,0.29999999999999993,0.861,0.8494208494208494,0.8782435129740519,0.8635917566241413,0.46500000000000014,0.034999999999999865,0.20000000000000007
0.375,0.625,0.873,0.9348837209302325,0.8023952095808383,0.8635875402792696,0.6100000000000003,0.11000000000000032,0.125
0.45,0.55,0.873,0.9348837209302325,0.8023952095808383,0.8635875402792696,0.6150000000000002,0.11500000000000021,0.04999999999999999
0.5,0.5,0.866,0.8814968814968815,0.846307385229541,0.8635437881873728,0.5450000000000002,0.04500000000000015,0.0
0.325,0.675,0.847,0.7806451612903226,0.9660678642714571,0.863514719000892,0.34500000000000003,0.15499999999999997,0.175
0.42500000000000004,0.575,0.847,0.7806451612903226,0.9660678642714571,0.863514719000892,0.32,0.18,0.07499999999999996
0.45,0.55,0.847,0.7806451612903226,0.9660678642714571,0.863514719000892,0.315,0.185,0.04999999999999999
0.625,0.375,0.859,0.8383458646616542,0.8902195608782435,0.8635043562439496,0.4250000000000001,0.0749999999999999,0.125
0.5,0.5,0.865,0.875,0.8522954091816367,0.8634984833164813,0.5350000000000001,0.03500000000000014,0.0
0.45,0.55,0.871,0.918918918918919,0.8143712574850299,0.8634920634920635,0.5900000000000003,0.0900000000000003,0.04999999999999999
0.675,0.32499999999999996,0.852,0.8027444253859348,0.9341317365269461,0.8634686346863468,0.305,0.195,0.17500000000000004
0.65,0.35,0.851,0.7983050847457627,0.9401197604790419,0.8634280476626948,0.3,0.2,0.15000000000000002
0.65,0.35,0.857,0.8278388278388278,0.9021956087824351,0.8634192932187201,0.39000000000000007,0.10999999999999993,0.15000000000000002
0.675,0.32499999999999996,0.857,0.8278388278388278,0.9021956087824351,0.8634192932187201,0.39000000000000007,0.10999999999999993,0.17500000000000004
0.525,0.475,0.863,0.8625498007968128,0.8642714570858283,0.8634097706879362,0.5100000000000002,0.010000000000000231,0.025000000000000022
0.5750000000000001,0.42499999999999993,0.863,0.8625498007968128,0.8642714570858283,0.8634097706879362,0.5100000000000002,0.010000000000000231,0.07500000000000007
0.625,0.375,0.862,0.8565815324165029,0.8702594810379242,0.8633663366336634,0.49000000000000016,0.009999999999999842,0.125
0.625,0.375,0.862,0.8565815324165029,0.8702594810379242,0.8633663366336634,0.48500000000000015,0.014999999999999847,0.125
0.07500000000000001,0.925,0.849,0.7897350993377483,0.9520958083832335,0.8633484162895928,0.4150000000000001,0.08499999999999991,0.425
0.5750000000000001,0.42499999999999993,0.849,0.7897350993377483,0.9520958083832335,0.8633484162895928,0.3,0.2,0.07500000000000007
0.35000000000000003,0.6499999999999999,0.874,0.9453681710213777,0.7944111776447106,0.8633405639913232,0.6150000000000002,0.11500000000000021,0.14999999999999997
0.675,0.32499999999999996,0.861,0.8507751937984496,0.8762475049900199,0.8633235004916421,0.47500000000000014,0.024999999999999856,0.17500000000000004
0.55,0.44999999999999996,0.861,0.8507751937984496,0.8762475049900199,0.8633235004916421,0.47000000000000014,0.02999999999999986,0.050000000000000044
0.45,0.55,0.867,0.8898305084745762,0.8383233532934131,0.8633093525179856,0.5550000000000002,0.05500000000000016,0.04999999999999999
0.65,0.35,0.854,0.8130511463844797,0.9201596806387226,0.8632958801498127,0.34500000000000003,0.15499999999999997,0.15000000000000002
0.2,0.8,0.873,0.9369158878504673,0.8003992015968064,0.8632938643702907,0.5900000000000003,0.0900000000000003,0.3
0.625,0.375,0.86,0.8451242829827916,0.8822355289421158,0.86328125,0.4500000000000001,0.04999999999999988,0.125
0.6000000000000001,0.3999999999999999,0.853,0.8083623693379791,0.9261477045908184,0.8632558139534884,0.34,0.15999999999999998,0.10000000000000009
0.7250000000000001,0.2749999999999999,0.853,0.8083623693379791,0.9261477045908184,0.8632558139534884,0.32,0.18,0.2250000000000001
0.65,0.35,0.859,0.839622641509434,0.8882235528942116,0.8632395732298739,0.4300000000000001,0.0699999999999999,0.15000000000000002
0.675,0.32499999999999996,0.852,0.8037865748709122,0.9321357285429142,0.8632162661737524,0.32,0.18,0.17500000000000004
0.05,0.95,0.871,0.920814479638009,0.812375249500998,0.8632025450689289,0.5650000000000002,0.06500000000000017,0.45
0.65,0.35,0.858,0.8342644320297952,0.8942115768463074,0.8631984585741811,0.4150000000000001,0.08499999999999991,0.15000000000000002
0.525,0.475,0.864,0.8701825557809331,0.8562874251497006,0.8631790744466801,0.5300000000000002,0.03000000000000025,0.025000000000000022
0.05,0.95,0.87,0.9131403118040089,0.8183632734530938,0.8631578947368421,0.5550000000000002,0.05500000000000016,0.45
0.5,0.5,0.863,0.864,0.8622754491017964,0.8631368631368631,0.5100000000000002,0.010000000000000231,0.0
0.5,0.5,0.863,0.864,0.8622754491017964,0.8631368631368631,0.5150000000000001,0.015000000000000124,0.0
0.525,0.475,0.863,0.864,0.8622754491017964,0.8631368631368631,0.5150000000000001,0.015000000000000124,0.025000000000000022
0.5750000000000001,0.42499999999999993,0.863,0.864,0.8622754491017964,0.8631368631368631,0.5150000000000001,0.015000000000000124,0.07500000000000007
0.6000000000000001,0.3999999999999999,0.863,0.864,0.8622754491017964,0.8631368631368631,0.5150000000000001,0.015000000000000124,0.10000000000000009
0.625,0.375,0.863,0.864,0.8622754491017964,0.8631368631368631,0.5150000000000001,0.015000000000000124,0.125
0.525,0.475,0.863,0.864,0.8622754491017964,0.8631368631368631,0.5200000000000002,0.02000000000000024,0.025000000000000022
0.55,0.44999999999999996,0.863,0.864,0.8622754491017964,0.8631368631368631,0.5200000000000002,0.02000000000000024,0.050000000000000044
0.5750000000000001,0.42499999999999993,0.863,0.864,0.8622754491017964,0.8631368631368631,0.5200000000000002,0.02000000000000024,0.07500000000000007
0.625,0.375,0.856,0.8239564428312159,0.906187624750499,0.8631178707224335,0.39000000000000007,0.10999999999999993,0.125
0.65,0.35,0.856,0.8239564428312159,0.906187624750499,0.8631178707224335,0.38000000000000006,0.11999999999999994,0.15000000000000002
0.7000000000000001,0.29999999999999993,0.856,0.8239564428312159,0.906187624750499,0.8631178707224335,0.37000000000000005,0.12999999999999995,0.20000000000000007
0.6000000000000001,0.3999999999999999,0.862,0.8579881656804734,0.8682634730538922,0.8630952380952381,0.49500000000000016,0.004999999999999838,0.10000000000000009
0.625,0.375,0.862,0.8579881656804734,0.8682634730538922,0.8630952380952381,0.49500000000000016,0.004999999999999838,0.125
0.55,0.44999999999999996,0.848,0.7865353037766831,0.9560878243512974,0.863063063063063,0.3,0.2,0.050000000000000044
0.5750000000000001,0.42499999999999993,0.861,0.8521400778210116,0.874251497005988,0.8630541871921182,0.47000000000000014,0.02999999999999986,0.07500000000000007
0.325,0.675,0.874,0.9474940334128878,0.7924151696606786,0.8630434782608696,0.6150000000000002,0.11500000000000021,0.175
0.025,0.975,0.867,0.8914893617021277,0.8363273453093812,0.86302780638517,0.5350000000000001,0.03500000000000014,0.475
0.225,0.775,0.847,0.7824675324675324,0.9620758483033932,0.8630259623992838,0.37000000000000005,0.12999999999999995,0.275
0.625,0.375,0.853,0.8094405594405595,0.9241516966067864,0.8630009319664492,0.34500000000000003,0.15499999999999997,0.125
0.65,0.35,0.853,0.8094405594405595,0.9241516966067864,0.8630009319664492,0.34,0.15999999999999998,0.15000000000000002
0.375,0.625,0.846,0.7784911717495987,0.9680638722554891,0.8629893238434164,0.33,0.16999999999999998,0.125
0.45,0.55,0.846,0.7784911717495987,0.9680638722554891,0.8629893238434164,0.31,0.19,0.04999999999999999
0.0,1.0,0.866,0.8846960167714885,0.8423153692614771,0.8629856850715747,0.5250000000000001,0.025000000000000133,0.5
0.47500000000000003,0.5249999999999999,0.866,0.8846960167714885,0.8423153692614771,0.8629856850715747,0.5500000000000003,0.050000000000000266,0.024999999999999967
0.65,0.35,0.852,0.8048359240069085,0.9301397205588823,0.8629629629629629,0.33,0.16999999999999998,0.15000000000000002
0.1,0.9,0.872,0.930715935334873,0.8043912175648703,0.8629550321199143,0.5700000000000003,0.07000000000000028,0.4
0.15000000000000002,0.85,0.872,0.930715935334873,0.8043912175648703,0.8629550321199143,0.5750000000000002,0.07500000000000018,0.35
0.5,0.5,0.872,0.930715935334873,0.8043912175648703,0.8629550321199143,0.6250000000000002,0.12500000000000022,0.0
0.5,0.5,0.865,0.878099173553719,0.8483033932135728,0.8629441624365483,0.5400000000000003,0.04000000000000026,0.0
0.0,1.0,0.851,0.8003412969283277,0.936127744510978,0.8629254829806807,0.4350000000000001,0.06499999999999989,0.5
0.5,0.5,0.864,0.8716904276985743,0.8542914171656687,0.8629032258064516,0.5300000000000002,0.03000000000000025,0.0
0.5750000000000001,0.42499999999999993,0.863,0.8654618473895582,0.8602794411177644,0.8628628628628628,0.5250000000000001,0.025000000000000133,0.07500000000000007
0.6000000000000001,0.3999999999999999,0.856,0.825136612021858,0.9041916167664671,0.8628571428571429,0.3950000000000001,0.10499999999999993,0.10000000000000009
0.6000000000000001,0.3999999999999999,0.862,0.8594059405940594,0.8662674650698603,0.8628230616302187,0.5000000000000002,2.220446049250313e-16,0.10000000000000009
0.625,0.375,0.862,0.8594059405940594,0.8662674650698603,0.8628230616302187,0.5000000000000002,2.220446049250313e-16,0.125
0.05,0.95,0.868,0.9002169197396963,0.8283433133732535,0.8627858627858628,0.5450000000000002,0.04500000000000015,0.45
0.6000000000000001,0.3999999999999999,0.861,0.853515625,0.872255489021956,0.8627838104639685,0.47500000000000014,0.024999999999999856,0.10000000000000009
0.65,0.35,0.86,0.8477842003853564,0.8782435129740519,0.8627450980392157,0.46500000000000014,0.034999999999999865,0.15000000000000002
0.675,0.32499999999999996,0.86,0.8477842003853564,0.8782435129740519,0.8627450980392157,0.46500000000000014,0.034999999999999865,0.17500000000000004
0.65,0.35,0.86,0.8477842003853564,0.8782435129740519,0.8627450980392157,0.46000000000000013,0.03999999999999987,0.15000000000000002
0.675,0.32499999999999996,0.86,0.8477842003853564,0.8782435129740519,0.8627450980392157,0.46000000000000013,0.03999999999999987,0.17500000000000004
0.75,0.25,0.853,0.8105263157894737,0.9221556886227545,0.8627450980392157,0.325,0.175,0.25
0.25,0.75,0.846,0.7793880837359098,0.9660678642714571,0.8627450980392157,0.36000000000000004,0.13999999999999996,0.25
0.325,0.675,0.846,0.7793880837359098,0.9660678642714571,0.8627450980392157,0.34,0.15999999999999998,0.175
0.35000000000000003,0.6499999999999999,0.846,0.7793880837359098,0.9660678642714571,0.8627450980392157,0.335,0.16499999999999998,0.14999999999999997
0.6000000000000001,0.3999999999999999,0.852,0.8058925476603119,0.9281437125748503,0.862708719851577,0.335,0.16499999999999998,0.10000000000000009
0.7000000000000001,0.29999999999999993,0.852,0.8058925476603119,0.9281437125748503,0.862708719851577,0.325,0.175,0.20000000000000007
0.7250000000000001,0.2749999999999999,0.852,0.8058925476603119,0.9281437125748503,0.862708719851577,0.315,0.185,0.2250000000000001
0.75,0.25,0.852,0.8058925476603119,0.9281437125748503,0.862708719851577,0.305,0.195,0.25
0.65,0.35,0.859,0.8422053231939164,0.8842315369261478,0.8627069133398247,0.4400000000000001,0.05999999999999989,0.15000000000000002
0.7000000000000001,0.29999999999999993,0.851,0.8013698630136986,0.9341317365269461,0.8626728110599078,0.3,0.2,0.20000000000000007
0.125,0.875,0.872,0.9327146171693735,0.8023952095808383,0.8626609442060086,0.5750000000000002,0.07500000000000018,0.375
0.17500000000000002,0.825,0.872,0.9327146171693735,0.8023952095808383,0.8626609442060086,0.5800000000000003,0.0800000000000003,0.32499999999999996
0.4,0.6,0.872,0.9327146171693735,0.8023952095808383,0.8626609442060086,0.6100000000000003,0.11000000000000032,0.09999999999999998
0.65,0.35,0.857,0.8314814814814815,0.8962075848303394,0.8626320845341018,0.4050000000000001,0.09499999999999992,0.15000000000000002
0.47500000000000003,0.5249999999999999,0.871,0.9246575342465754,0.8083832335329342,0.8626198083067093,0.6100000000000003,0.11000000000000032,0.024999999999999967
0.55,0.44999999999999996,0.871,0.9246575342465754,0.8083832335329342,0.8626198083067093,0.6250000000000002,0.12500000000000022,0.050000000000000044
0.625,0.375,0.856,0.8263254113345521,0.9021956087824351,0.8625954198473282,0.3950000000000001,0.10499999999999993,0.125
0.675,0.32499999999999996,0.856,0.8263254113345521,0.9021956087824351,0.8625954198473282,0.38500000000000006,0.11499999999999994,0.17500000000000004
